Date,Return
2015-12-03,0.23592039628465375
2015-12-04,-0.7045126076870803
2015-12-07,-1.3879562725615286
2015-12-08,-0.8430814414227479
2015-12-09,-2.1683387886989243
2015-12-10,3.0189675880758773
2015-12-11,0.12608479117415447
2015-12-14,0.7914732154868691
2015-12-15,1.9749241379310376
2015-12-16,0.2817911601977786
2015-12-17,3.025358335089335
2015-12-18,-1.1854915463497648
2015-12-21,0.42513937624926496
2015-12-22,-0.5539887254712578
2015-12-23,1.2099213697510147
2015-12-24,-0.3337021535921435
2015-12-28,0.9794171732020971
2015-12-29,0.4948535116028461
2015-12-30,-1.0344827586206897
2015-12-31,1.1162000928953475
2016-01-01,0.5496126030851156
2016-01-04,-0.9651753233830862
2016-01-05,0.48485814837379027
2016-01-06,2.4414426941193152
2016-01-07,-0.7639183283551427
2016-01-08,0.5637254901960784
2016-01-11,3.5090273713191267
2016-01-12,-0.9052178199052191
2016-01-13,2.2552464667419194
2016-01-14,-0.20679156362550308
2016-01-15,0.331857723767241
2016-01-18,-5.409304558139538
2016-01-19,1.4188509232264306
2016-01-20,-2.932653908219452
2016-01-21,-3.277477902147051
2016-01-22,1.0160491043635569
2016-01-25,-0.5990087128712857
2016-01-27,-0.8679694681393386
2016-01-28,1.5884139860139892
2016-01-29,1.614408146255561
2016-02-01,-0.9279200389827874
2016-02-02,-2.829275224880901
2016-02-03,-0.6680137651821831
2016-02-04,-1.5131591093117425
2016-02-05,-0.8374989481155843
2016-02-08,-1.0349076560990447
2016-02-09,0.4827343775992989
2016-02-10,1.1505739058454498
2016-02-11,-3.9777731686831332
2016-02-12,-2.928582856530695
2016-02-15,3.1318082788671022
2016-02-16,-2.1606548752557204
2016-02-17,1.8714576461501269
2016-02-18,-2.3729202674333676
2016-02-19,0.4627634042553159
2016-02-22,1.9277632096878705
2016-02-23,-1.3965270828747212
2016-02-24,0.8201925921424253
2016-02-25,-1.0584820659172287
2016-02-26,-0.2780717733473274
2016-02-29,1.613585219555374
2016-03-01,1.7207396904230545
2016-03-02,0.8661472245064593
2016-03-03,0.28217584158415543
2016-03-04,-0.7495045364891489
2016-03-08,1.935483870967742
2016-03-09,2.127446274509798
2016-03-10,-2.907734427742194
2016-03-11,-0.03941511385756262
2016-03-14,0.06378412474813269
2016-03-15,-0.341796875
2016-03-16,0.07345739471106758
2016-03-17,-1.071080817916261
2016-03-18,0.8789542843113125
2016-03-21,0.9095866955203791
2016-03-22,1.0462850530376056
2016-03-23,-1.6907127322790174
2016-03-28,-0.932036504854366
2016-03-29,1.2160590101511133
2016-03-30,0.41719537740998397
2016-03-31,0.4034536023054697
2016-04-01,-0.44750496654809185
2016-04-04,-0.4759569230769173
2016-04-05,-0.42662763391580577
2016-04-06,0.15987055889632446
2016-04-07,0.22707275538723626
2016-04-08,0.04343585187521332
2016-04-11,0.3182302796528506
2016-04-12,0.6824930954920008
2016-04-13,1.2825993429625495
2016-04-18,-0.09852204472785506
2016-04-20,-2.9835302499153014
2016-04-21,-0.024006145020023545
2016-04-22,-0.004816939364779664
2016-04-25,-2.637745154494479
2016-04-26,0.15264801687654725
2016-04-27,0.14736221285323398
2016-04-28,-1.7061132149901366
2016-04-29,-1.0820876611957804
2016-05-02,0.8120543411644551
2016-05-03,-1.2348190283400826
2016-05-04,0.4157885170057602
2016-05-05,-0.4846938775510204
2016-05-06,-0.41623720452209506
2016-05-09,0.8307667692307661
2016-05-10,-0.05594425932525756
2016-05-11,0.37045030298971826
2016-05-12,1.7213102459016378
2016-05-13,-1.0920661174935085
2016-05-16,-0.10747062436028502
2016-05-17,-1.1323617444529426
2016-05-18,0.4814125566270774
2016-05-19,-2.1097046152964336
2016-05-20,-1.8697466386554606
2016-05-23,-0.7841229197407021
2016-05-24,1.3361375098687065
2016-05-25,0.14213149803775385
2016-05-26,-0.3315814736842137
2016-05-27,2.7027052657209487
2016-05-30,-0.7886124345281678
2016-05-31,-1.150673271413832
2016-06-01,-0.45409843368737757
2016-06-02,0.18334206390780514
2016-06-03,-0.036455833333330176
2016-06-06,-0.6451625390218538
2016-06-07,-0.22982627317837712
2016-06-08,-0.4071006263048048
2016-06-09,1.1614608333333365
2016-06-10,0.27720862422998105
2016-06-13,1.1547532449591875
2016-06-14,-0.47912859396550117
2016-06-15,0.4693853061224459
2016-06-16,-0.47910417940876815
2016-06-17,-0.21494124872057005
2016-06-20,1.856708075337144
2016-06-21,-0.7041545286185582
2016-06-22,-0.4568527918781726
2016-06-23,0.051023010753328095
2016-06-24,-1.3939280407770012
2016-06-27,1.6108478468899554
2016-06-28,0.14637849904528594
2016-06-29,0.5093580041580072
2016-06-30,-0.29320740740740425
2016-07-01,0.07196216910819997
2016-07-04,1.148130394669402
2016-07-05,0.7098671707096766
2016-07-07,-0.463473652392944
2016-07-08,-0.8713248226950324
2016-07-11,0.15136226034308778
2016-07-12,0.8188921376538588
2016-07-13,0.3531623515340731
2016-07-14,-0.31742407262986977
2016-07-15,0.3171468780971273
2016-07-18,-2.1157587548638133
2016-07-19,1.1729610337972152
2016-07-20,0.29903308633913567
2016-07-21,-1.723635156250003
2016-07-22,0.8797192842942315
2016-07-25,0.8629191321499015
2016-07-26,0.10264398826980066
2016-07-27,-0.9725831696114555
2016-07-28,1.1232044795522358
2016-07-29,-0.888669531249997
2016-08-01,-0.8349705304518664
2016-08-02,0.4761892857142842
2016-08-03,-2.0159711668145635
2016-08-04,-0.6006006006006006
2016-08-05,1.8286573146292586
2016-08-08,0.9167541700146062
2016-08-09,0.36026796494644003
2016-08-10,-2.676361309090906
